年月日時,気温(℃),現地気圧(hPa),相対湿度(％),風速(m/s),雲量(10分比),降水量(mm)
2025/4/14 11:00,20.7,996.5,61,3.9,,0
2025/4/14 12:00,20,995.7,57,4.6,8,0
2025/4/14 13:00,22.3,995.1,49,4.5,,0
2025/4/14 14:00,22.5,994.7,47,5,,0
2025/4/14 15:00,21.2,994.4,40,5.8,2,0
2025/4/14 16:00,20.1,994.4,40,4.6,,0
2025/4/14 17:00,18.4,995,45,3.9,,0
2025/4/14 18:00,17.4,994.9,50,4.1,0+,0
2025/4/14 19:00,16.3,995.4,52,5.1,,0
2025/4/14 20:00,15.8,996,54,5.1,,0
2025/4/14 21:00,15.2,996.2,58,5.1,0+,0
2025/4/14 22:00,15,996.1,57,5.6,,0
2025/4/14 23:00,15.4,996.9,54,5.1,,0
2025/4/15 0:00,15.5,997.4,56,3.6,,0
2025/4/15 1:00,14.9,995.9,60,5.6,,0
2025/4/15 2:00,14.3,995.2,70,4.6,,0
2025/4/15 3:00,14.2,993.9,73,4.3,8,0
2025/4/15 4:00,14.6,994.2,69,5,,0
2025/4/15 5:00,13.5,993.7,83,4.8,,0
2025/4/15 6:00,13.7,992.9,79,4,9,0
2025/4/15 7:00,14.7,992,74,2,,0
2025/4/15 8:00,15.7,990.9,69,4.6,,0
2025/4/15 9:00,18.5,989.9,63,4.9,2,0
2025/4/15 10:00,20,989.8,57,5.1,,0
2025/4/15 11:00,20.9,989,44,7.2,,0
2025/4/15 12:00,20.9,988.2,40,7.5,2,0
2025/4/15 13:00,20.7,987.2,37,6,,0
2025/4/15 14:00,20.3,986.5,33,6,,0
2025/4/15 15:00,19.4,986,31,7.8,0+,0
2025/4/15 16:00,17.9,985.5,33,7.9,,0
2025/4/15 17:00,17.6,985.9,41,4.6,,0
2025/4/15 18:00,16.3,987.4,34,3.3,10-,0
2025/4/15 19:00,16.4,989.3,28,5.6,,0
2025/4/15 20:00,15.1,991.5,33,5,,0
2025/4/15 21:00,13.7,993.3,37,4.3,10-,0
2025/4/15 22:00,13.1,994.3,36,2.1,,0
2025/4/15 23:00,11.8,995.3,38,3.3,,0
2025/4/16 0:00,11.7,996.2,38,3.7,,0
2025/4/16 1:00,10.4,997,44,1.6,,0
2025/4/16 2:00,10.5,997.5,43,3.6,,0
2025/4/16 3:00,9.1,998.2,49,3.7,0,0
2025/4/16 4:00,8.8,999.2,48,2.1,,0
2025/4/16 5:00,8.2,1000.1,54,2.6,,0
2025/4/16 6:00,8.6,1001.1,55,0.7,2,0
2025/4/16 7:00,12.5,1001.8,37,0.9,,0
2025/4/16 8:00,14.2,1002.1,33,2,,0
2025/4/16 9:00,15.9,1002,30,2.7,0+,0
2025/4/16 10:00,17.9,1001.4,26,4.3,,0
2025/4/16 11:00,18.3,1001.1,31,2.4,,0
2025/4/16 12:00,19.2,1001,30,5.9,0+,0
2025/4/16 13:00,18.8,1001,36,5.2,,0
2025/4/16 14:00,19.7,1000.5,36,5,,0
2025/4/16 15:00,19.3,1000.6,33,5.2,0+,0
2025/4/16 16:00,19.5,1001.4,37,3.4,,0
2025/4/16 17:00,18.8,1002.5,39,4,,0
2025/4/16 18:00,18.3,1004.3,26,2.7,0+,0
2025/4/16 19:00,17.1,1005.8,26,2.7,,0
2025/4/16 20:00,15.9,1007.3,28,2.1,,0
2025/4/16 21:00,14.4,1008.2,32,1.7,0,0
2025/4/16 22:00,14.5,1008.3,26,1.7,,0
2025/4/16 23:00,12.7,1009,36,1.7,,0
2025/4/17 0:00,12.2,1009.4,34,1.4,,0
2025/4/17 1:00,12,1009.8,32,1.4,,0
2025/4/17 2:00,12.5,1009.6,34,1.4,,0
2025/4/17 3:00,11.9,1009.9,36,1.3,0,0
2025/4/17 4:00,10.7,1010.3,51,1.6,,0
2025/4/17 5:00,10.6,1011,45,1.4,,0
2025/4/17 6:00,12.2,1011.6,45,1.9,7,0
2025/4/17 7:00,14.3,1011.7,38,1.8,,0
2025/4/17 8:00,15.6,1012,41,1.8,,0
2025/4/17 9:00,17.5,1011.7,45,1.7,10-,0
2025/4/17 10:00,18.7,1011.6,44,2.7,,0
2025/4/17 11:00,20.2,1011,37,2.6,,0
2025/4/17 12:00,21.2,1010.2,40,2.9,2,0
2025/4/17 13:00,20.8,1009.5,43,4.9,,0
2025/4/17 14:00,22,1008.6,47,4.3,,0
2025/4/17 15:00,24.6,1007.5,42,4.8,10-,0
2025/4/17 16:00,24.4,1007.1,38,4.5,,0
2025/4/17 17:00,22.8,1007.2,40,5.2,,0
2025/4/17 18:00,21.4,1007.6,42,4.4,4,0
2025/4/17 19:00,20.8,1008.1,48,4.9,,0
2025/4/17 20:00,19.7,1009.1,56,3.5,,0
2025/4/17 21:00,18.9,1009.8,63,3,5,0
2025/4/17 22:00,19,1010.1,64,3.7,,0
2025/4/17 23:00,17.9,1010.6,69,3.2,,0
2025/4/18 0:00,16.8,1011.1,75,2.3,,0
2025/4/18 1:00,16.6,1010.7,78,2,,0
2025/4/18 2:00,15.4,1010.7,83,1.9,,0
2025/4/18 3:00,15.5,1010.7,68,2,10-,0
2025/4/18 4:00,15,1011,64,2.4,,0
2025/4/18 5:00,14.5,1011.2,65,2.1,,0
2025/4/18 6:00,14.4,1012,66,1.6,10-,0
2025/4/18 7:00,16.1,1012.3,61,1.6,,0
2025/4/18 8:00,17.7,1012.5,58,2.4,,0
2025/4/18 9:00,19,1012.6,50,0.7,10-,0
2025/4/18 10:00,20.8,1012.5,53,2.4,,0
2025/4/18 11:00,21.5,1011.6,53,2.6,,0
2025/4/18 12:00,23.7,1011,54,3.6,10-,0
2025/4/18 13:00,23.2,1010.3,57,3.2,,0
2025/4/18 14:00,24.3,1009.3,57,2.6,,0
2025/4/18 15:00,23.7,1008.8,59,5.7,10-,0
2025/4/18 16:00,22.2,1008.7,65,5.4,,0
2025/4/18 17:00,21.6,1008.2,68,4.1,,0
2025/4/18 18:00,21,1008.4,67,4.2,10-,0
2025/4/18 19:00,20.1,1008.6,70,3.7,,0
2025/4/18 20:00,20,1008.6,71,5.1,,0
2025/4/18 21:00,19.8,1009.6,72,3.4,0+,0
2025/4/18 22:00,19.1,1008.9,76,2.2,,0
2025/4/18 23:00,18.4,1009.7,80,2.3,,0
2025/4/19 0:00,18.3,1009.2,81,2.2,,0
2025/4/19 1:00,17,1009.1,88,2,,0
2025/4/19 2:00,16.8,1008.9,88,2,,0
2025/4/19 3:00,16.4,1009,90,1.7,1,0
2025/4/19 4:00,15.9,1009.3,93,1.1,,0
2025/4/19 5:00,15.9,1010,93,0.9,,0
2025/4/19 6:00,16.9,1010.7,91,1.5,0,0
2025/4/19 7:00,19.3,1011.2,82,1.5,,0
2025/4/19 8:00,20.6,1011.7,68,1,,0
2025/4/19 9:00,22.3,1011.8,63,1.3,0,0
2025/4/19 10:00,23.8,1011.8,65,2.5,,0
2025/4/19 11:00,24.2,1011.6,53,3.6,,0
2025/4/19 12:00,24.8,1011.1,53,4.2,0,0
2025/4/19 13:00,26,1010.4,51,4.3,,0
2025/4/19 14:00,27.1,1009.9,44,3.7,,0
2025/4/19 15:00,26.9,1009.2,54,4.3,7,0
2025/4/19 16:00,25.7,1009.3,55,3.8,,0
2025/4/19 17:00,23.8,1009.6,62,2.9,,0
2025/4/19 18:00,21.5,1009.5,74,3.9,10-,0
2025/4/19 19:00,20.1,1010.2,79,3,,0
2025/4/19 20:00,19.1,1010.8,84,4,,0
2025/4/19 21:00,18.8,1010.5,86,3,10-,0
2025/4/19 22:00,18.7,1009.9,87,4.4,,0
2025/4/19 23:00,18.9,1010.1,84,4.6,,0
2025/4/20 0:00,18.9,1009.6,83,3.9,,0
2025/4/20 1:00,18.7,1009,82,3.9,,0
2025/4/20 2:00,18.7,1009,81,2.4,,0
2025/4/20 3:00,18.6,1008.8,80,2.9,10-,0
2025/4/20 4:00,19,1009,76,2.6,,0
2025/4/20 5:00,18.7,1009,76,2.9,,0
2025/4/20 6:00,19.2,1009.2,75,4,10,0
2025/4/20 7:00,19.8,1008.9,74,3.4,,0
2025/4/20 8:00,20.1,1009.4,75,3.8,,0
2025/4/20 9:00,20.8,1009.1,73,5,10-,0
2025/4/20 10:00,21.7,1009.2,69,6.1,,0
2025/4/20 11:00,22.5,1008.5,63,5.7,,0
2025/4/20 12:00,22.7,1007.7,62,7.4,10-,0
2025/4/20 13:00,23.3,1007.8,61,4.2,,0
2025/4/20 14:00,23,1007.2,61,5.7,,0
2025/4/20 15:00,22.9,1006.6,61,6.1,10-,0
2025/4/20 16:00,22.4,1006.3,61,6.1,,0
2025/4/20 17:00,21.8,1005.9,63,4.7,,0
2025/4/20 18:00,21.1,1005.3,66,4.9,10-,0
2025/4/20 19:00,20.5,1005.9,70,3.6,,0
2025/4/20 20:00,20.3,1006,70,3.4,,0
2025/4/20 21:00,19.7,1007.1,74,1.4,10-,0
2025/4/20 22:00,18.2,1007.3,83,1.3,,0
2025/4/20 23:00,19,1007.7,78,0.8,,0
2025/4/21 0:00,19.6,1008.1,76,1.9,,0
2025/4/21 1:00,19.4,1008.3,78,1.8,,0
2025/4/21 2:00,18.5,1008.5,81,1.5,,0
2025/4/21 3:00,17.6,1009.3,81,1.3,3,0
2025/4/21 4:00,17.8,1010,83,2.7,,0
2025/4/21 5:00,17.2,1011.1,82,2.5,,0
2025/4/21 6:00,17,1011.9,81,2.3,3,0
2025/4/21 7:00,17.2,1012.3,79,2.7,,0
2025/4/21 8:00,18.9,1012.8,57,4.1,,0
2025/4/21 9:00,19.4,1013.3,44,2.9,8,0
2025/4/21 10:00,20.1,1013.5,43,2.5,,0
2025/4/21 11:00,20.6,1012.9,36,3.5,,0
2025/4/21 12:00,22.2,1012.2,35,2.9,2,0
2025/4/21 13:00,23.1,1011.8,29,2.5,,0
2025/4/21 14:00,24.2,1011,26,2.5,,0
2025/4/21 15:00,23.1,1011,35,4.3,0+,0
2025/4/21 16:00,21.2,1011.7,45,4.7,,0
2025/4/21 17:00,19.3,1012.5,55,4.1,,0
2025/4/21 18:00,17.7,1013.5,60,5.1,3,0
2025/4/21 19:00,16.4,1014.4,61,4.4,,0
2025/4/21 20:00,15.6,1015.4,64,3.9,,0
2025/4/21 21:00,15.3,1015.9,57,3.9,2,0
2025/4/21 22:00,14.4,1016.1,67,2.2,,0
2025/4/21 23:00,14.6,1015.8,70,3.8,,0
2025/4/22 0:00,13.1,1015.9,77,2.2,,0
2025/4/22 1:00,13.1,1015.7,83,1.7,,0
2025/4/22 2:00,13.2,1015.3,83,2.1,,0
2025/4/22 3:00,13.8,1014.9,81,2.1,1,0
2025/4/22 4:00,13.7,1014.9,87,1.3,,0
2025/4/22 5:00,13.2,1014.8,90,1,,0
2025/4/22 6:00,14.4,1015,85,1,0,0
2025/4/22 7:00,16.5,1015.7,74,1.1,,0
2025/4/22 8:00,18.1,1015.5,69,1.3,,0
2025/4/22 9:00,18.4,1015.2,70,2.1,10-,0
2025/4/22 10:00,19.5,1014.6,71,3,,0
2025/4/22 11:00,20.7,1013.9,63,3.8,,0
2025/4/22 12:00,21,1013.2,60,4.3,10-,0
2025/4/22 13:00,21.4,1012.3,60,6.2,,0
2025/4/22 14:00,21.2,1011.2,64,5.5,,0
2025/4/22 15:00,22.3,1010.1,61,4.2,10-,0
2025/4/22 16:00,20.8,1009.8,60,6.9,,0
2025/4/22 17:00,20.2,1009.3,59,4.5,,0
2025/4/22 18:00,19.1,1009.3,65,7.4,10-,0
2025/4/22 19:00,18.8,1009.7,72,6.7,,0
2025/4/22 20:00,18.5,1009.9,74,6.1,,0
2025/4/22 21:00,18.5,1009.8,73,5.7,10-,0
2025/4/22 22:00,18.5,1009.3,73,5.3,,0
2025/4/22 23:00,18.6,1009.2,75,5.2,,0
2025/4/23 0:00,18.5,1008.8,76,5.3,,0
2025/4/23 1:00,18.4,1008.3,78,5.7,,0
2025/4/23 2:00,17.2,1007.1,83,4.9,,0
2025/4/23 3:00,16.3,1006.7,93,5,10,0.5
2025/4/23 4:00,16.2,1006,94,5.1,,1
2025/4/23 5:00,14.1,1005.7,90,5,,0.5
2025/4/23 6:00,15.4,1005.3,90,6,10,0.5
2025/4/23 7:00,16.1,1004.8,92,2.9,,0
2025/4/23 8:00,16,1004.2,93,4.5,,0
2025/4/23 9:00,16.3,1003.8,97,4,10,0
2025/4/23 10:00,17.3,1003.2,98,4.1,,1
2025/4/23 11:00,17.9,1002,98,4.5,,1.5
2025/4/23 12:00,18.3,1000.8,99,2.4,10,2.5
2025/4/23 13:00,18.5,999.8,99,2,,3
2025/4/23 14:00,18.8,998.7,99,3.7,,2
2025/4/23 15:00,19.5,997.6,99,1.6,10,2.5
2025/4/23 16:00,17.5,997.5,100,3.8,,1.5
2025/4/23 17:00,17.4,997.5,100,2.9,,0
2025/4/23 18:00,17.1,997.8,100,4.2,10,0
2025/4/23 19:00,17.3,998.4,100,1.4,,0
2025/4/23 20:00,17.3,999.1,99,1.4,,0
2025/4/23 21:00,17.3,999.2,99,0.9,10-,0
2025/4/23 22:00,17.2,998.9,99,1.8,,0
2025/4/23 23:00,17.5,998.4,98,1.3,,0
2025/4/24 0:00,17.3,998.7,99,1.6,,0
2025/4/24 1:00,17.2,998.1,98,1.8,,0
2025/4/24 2:00,17.1,998.2,100,1.4,,0
2025/4/24 3:00,17.1,998.5,100,1.2,10-,0
2025/4/24 4:00,17.2,998.3,99,1.3,,0
2025/4/24 5:00,17.2,998.6,99,1.5,,0
2025/4/24 6:00,17.4,1000.1,100,1.6,10-,0
2025/4/24 7:00,18.6,1000.1,93,1.5,,0
2025/4/24 8:00,19.2,1000.9,87,1.3,,0
2025/4/24 9:00,20.3,1001.2,79,2.2,10-,0
2025/4/24 10:00,21.3,1000.8,78,1.6,,0
2025/4/24 11:00,22.8,1000.4,80,3.1,,0
2025/4/24 12:00,21.6,1000.6,73,3.9,10-,0
2025/4/24 13:00,22.5,1000.4,68,3.4,,0
2025/4/24 14:00,22.6,1000.2,65,3.7,,0
2025/4/24 15:00,22.8,1000.4,68,5.2,7,0
2025/4/24 16:00,22.1,1000.3,75,5,,0
2025/4/24 17:00,21.4,1000.7,72,4.1,,0
2025/4/24 18:00,20.3,1001.3,78,3.9,10,0
2025/4/24 19:00,18.7,1002.6,83,4.4,,0
2025/4/24 20:00,17.8,1003.6,85,3.9,,0
2025/4/24 21:00,17.7,1003.7,85,3.4,10,0
2025/4/24 22:00,17.5,1003.7,82,3.1,,0
2025/4/24 23:00,17.4,1003.9,81,2.9,,0
2025/4/25 0:00,17.6,1003.2,81,2.5,,0
2025/4/25 1:00,17.4,1002.7,85,2.9,,0
2025/4/25 2:00,17.1,1002.6,90,1.5,,0
2025/4/25 3:00,17.6,1002.3,84,2.4,10,0
2025/4/25 4:00,17.5,1002.7,87,2.7,,0
2025/4/25 5:00,17.4,1003,91,1.9,,0
2025/4/25 6:00,17.4,1003.1,89,1.6,10,0
2025/4/25 7:00,17.6,1003.2,90,2.4,,0
2025/4/25 8:00,18.2,1003.3,90,1.5,,0
2025/4/25 9:00,17.8,1003.8,88,2.9,10,0
2025/4/25 10:00,19,1003.6,83,1.2,,0
2025/4/25 11:00,19.4,1003.3,81,1.1,,0
2025/4/25 12:00,20.5,1002.6,77,0.9,10-,0
2025/4/25 13:00,21,1002.1,69,1.2,,0
2025/4/25 14:00,21.8,1001.5,65,2.4,,0
2025/4/25 15:00,21.3,1001.4,71,2.1,10-,0
2025/4/25 16:00,20.6,1001.7,71,1.3,,0
2025/4/25 17:00,19.2,1002.7,81,3,,0
2025/4/25 18:00,19.6,1003.3,77,2.4,10-,0
2025/4/25 19:00,19.4,1004.1,80,2.2,,0
2025/4/25 20:00,19.3,1004.9,69,4.2,,0
2025/4/25 21:00,18.7,1005.5,63,3.6,10-,0
2025/4/25 22:00,18,1006.6,62,3.2,,0
2025/4/25 23:00,17,1006.7,66,1.9,,0
2025/4/26 0:00,16.9,1007.4,63,2.2,,0
2025/4/26 1:00,16.2,1007.9,59,2.4,,0
2025/4/26 2:00,15.5,1008.4,56,3,,0
2025/4/26 3:00,14.6,1008.8,61,3.2,9,0
2025/4/26 4:00,14.3,1009.2,64,3,,0
2025/4/26 5:00,14,1009.9,64,3.2,,0
2025/4/26 6:00,14,1011,67,3.7,10-,0
2025/4/26 7:00,14.4,1011.8,67,2.9,,0
2025/4/26 8:00,15,1012.4,62,2.8,,0
2025/4/26 9:00,15.4,1012.4,57,2.8,10-,0
2025/4/26 10:00,16.2,1012.4,55,2.3,,0
2025/4/26 11:00,16.7,1011.9,58,2.7,,0
2025/4/26 12:00,16.9,1011.2,53,3.7,8,0
2025/4/26 13:00,19.1,1010.8,51,2.3,,0
2025/4/26 14:00,17.1,1010.3,55,4.5,,0
2025/4/26 15:00,16.5,1009.9,58,3.1,10-,0
2025/4/26 16:00,16,1010.7,59,1.5,,0
2025/4/26 17:00,12.8,1010.6,91,3.2,,4.5
2025/4/26 18:00,13.2,1011.3,78,4.2,3,0
2025/4/26 19:00,11.5,1011.8,93,2,,0
2025/4/26 20:00,12.4,1012.8,84,3.4,,0
2025/4/26 21:00,12.1,1013.1,82,2.8,0+,0
2025/4/26 22:00,11.1,1013.7,91,1.7,,0
2025/4/26 23:00,11,1013.9,91,0.6,,0
2025/4/27 0:00,10.8,1014.1,90,2.2,,0
2025/4/27 1:00,10.6,1014.2,92,1.6,,0
2025/4/27 2:00,10.6,1014,94,2.1,,0
2025/4/27 3:00,10.6,1014.4,95,1.8,0,0
2025/4/27 4:00,9.9,1014.1,98,1.6,,0
2025/4/27 5:00,10.1,1014.2,99,1.9,,0
2025/4/27 6:00,10.9,1014.3,97,1.1,0,0
2025/4/27 7:00,14.3,1014.4,71,1.3,,0
2025/4/27 8:00,16.6,1014.2,65,3.3,,0
2025/4/27 9:00,19.2,1013.8,57,3.6,2,0
2025/4/27 10:00,20.3,1013.5,53,6.5,,0
2025/4/27 11:00,21.2,1013,43,5.6,,0
2025/4/27 12:00,21.8,1012.1,49,7,3,0
2025/4/27 13:00,22.3,1011,42,6.1,,0
2025/4/27 14:00,22.3,1009.9,47,6.8,,0
2025/4/27 15:00,21.5,1009.1,49,5.1,4,0
2025/4/27 16:00,19.8,1008.8,52,4,,0
2025/4/27 17:00,20.3,1008.3,48,4.5,,0
2025/4/27 18:00,19.2,1008.1,54,3.4,10-,0
2025/4/27 19:00,18.8,1008.4,55,2.7,,0
2025/4/27 20:00,18.5,1008.6,53,1.9,,0
2025/4/27 21:00,18.3,1009.1,57,2.6,10-,0
2025/4/27 22:00,17.9,1009.2,56,1,,0
2025/4/27 23:00,17.2,1009.4,62,1.5,,0
2025/4/28 0:00,16.9,1009,66,1.8,,0
2025/4/28 1:00,16.4,1008.6,68,1.8,,0
2025/4/28 2:00,16.1,1008.2,70,1.2,,0
2025/4/28 3:00,15.8,1007.9,73,1.1,10-,0
2025/4/28 4:00,16.7,1007.6,62,2.1,,0
2025/4/28 5:00,15.9,1007.7,70,2.2,,0
2025/4/28 6:00,16.8,1007.8,69,1.3,10-,0
2025/4/28 7:00,18.7,1007.3,68,2.3,,0
2025/4/28 8:00,19.5,1007.4,61,2.1,,0
2025/4/28 9:00,19.7,1007.5,61,2,10,0
2025/4/28 10:00,20.5,1006.8,59,3.4,,0
2025/4/28 11:00,21.7,1006.3,53,3.8,,0
2025/4/28 12:00,22,1005.2,45,5.1,10,0
2025/4/28 13:00,21.5,1004.4,52,6,,0
2025/4/28 14:00,20.5,1003.9,57,4,,0
2025/4/28 15:00,20.2,1003.5,61,6.5,10,0
2025/4/28 16:00,19.3,1003.5,57,4.2,,0
2025/4/28 17:00,18.9,1003.2,75,3.5,,0
2025/4/28 18:00,14.5,1003.2,97,2.9,10,4
2025/4/28 19:00,14.5,1003.4,100,2,,2.5
2025/4/28 20:00,14.2,1003.5,100,0.9,,2.5
2025/4/28 21:00,14.1,1003.4,100,0.8,10,2.5
2025/4/28 22:00,14.1,1002.2,100,2.3,,5.5
2025/4/28 23:00,13.6,1000.8,99,3.1,,1
2025/4/29 0:00,13.3,999.5,99,1.6,,1
2025/4/29 1:00,13.3,998.4,99,2,,1
2025/4/29 2:00,13.2,996.9,99,1.4,,0
2025/4/29 3:00,13,996.3,99,1.3,10-,0.5
2025/4/29 4:00,13.2,996.6,99,1,,0
2025/4/29 5:00,13.4,996.5,98,1.9,,0
2025/4/29 6:00,13.1,997.2,99,2.8,2,0
2025/4/29 7:00,14.3,997.7,95,2.1,,0
2025/4/29 8:00,16.5,998.1,78,3.1,,0
2025/4/29 9:00,18.4,998.6,66,2.9,6,0
2025/4/29 10:00,19.6,998.8,44,5.3,,0
2025/4/29 11:00,20.7,998.9,43,3,,0
2025/4/29 12:00,21.3,998.7,45,2,6,0
2025/4/29 13:00,21.6,998.8,28,2.4,,0
2025/4/29 14:00,22.8,998.6,30,1,,0
2025/4/29 15:00,21.2,998.8,40,3.3,2,0
2025/4/29 16:00,21.2,999.3,34,1.4,,0
2025/4/29 17:00,19.1,1000.1,41,1.7,,0
2025/4/29 18:00,19.8,1001.1,24,1.9,3,0
2025/4/29 19:00,18.4,1002.8,28,3,,0
2025/4/29 20:00,17.2,1004.2,30,3.4,,0
2025/4/29 21:00,15.6,1005.7,36,3.1,1,0
2025/4/29 22:00,15.1,1006.5,37,2,,0
2025/4/29 23:00,14.3,1007,39,2.3,,0
2025/4/30 0:00,13.8,1007,39,3.9,,0
2025/4/30 1:00,12.4,1007.3,45,2.8,,0
2025/4/30 2:00,12.7,1007.4,42,4.7,,0
2025/4/30 3:00,12.5,1008.2,44,2.1,0,0
2025/4/30 4:00,12,1009.1,45,2.2,,0
2025/4/30 5:00,11.5,1010.4,48,3.1,,0
2025/4/30 6:00,11.7,1011.1,55,4.7,0,0
2025/4/30 7:00,14.6,1012,42,3.7,,0
2025/4/30 8:00,16.5,1012.5,38,4,,0
2025/4/30 9:00,18.2,1012.7,36,3,0,0
2025/4/30 10:00,20.3,1012.5,30,3.1,,0
2025/4/30 11:00,21.6,1012.7,28,2,,0
2025/4/30 12:00,22.4,1012.6,28,3.8,0,0
2025/4/30 13:00,23.3,1012.9,31,4.4,,0
2025/4/30 14:00,23.3,1012.6,31,4.9,,0
2025/4/30 15:00,22.8,1012.7,29,3.4,0+,0
2025/4/30 16:00,22.3,1013.1,31,5.2,,0
2025/4/30 17:00,20.6,1013.8,43,5,,0
2025/4/30 18:00,19.3,1014.3,51,4.4,1,0
2025/4/30 19:00,18.3,1015.2,61,4.9,,0
2025/4/30 20:00,16.8,1016.1,69,2.2,,0
2025/4/30 21:00,16.9,1016.9,70,2.5,0,0
2025/4/30 22:00,16.8,1017.4,77,3.4,,0
2025/4/30 23:00,16.4,1017.7,86,2.8,,0
2025/5/1 0:00,15.3,1017.8,90,2.4,,0
2025/5/1 1:00,14.6,1018,95,1.1,,0
2025/5/1 2:00,14.3,1018.2,95,1.1,,0
2025/5/1 3:00,14.5,1018.5,84,1.8,0+,0
2025/5/1 4:00,14,1018.9,84,1.9,,0
2025/5/1 5:00,13,1019.4,84,2,,0
2025/5/1 6:00,14,1020,79,1,1,0
2025/5/1 7:00,15.2,1020.3,75,1.9,,0
2025/5/1 8:00,16.7,1020.2,70,1.1,,0
2025/5/1 9:00,20.3,1019.8,70,0.9,4,0
2025/5/1 10:00,20.5,1019.7,60,2.8,,0
2025/5/1 11:00,22.7,1019.1,57,4.5,,0
2025/5/1 12:00,22.4,1018.6,53,4.2,7,0
2025/5/1 13:00,22.3,1018.1,48,4.9,,0
2025/5/1 14:00,22.7,1017.7,46,6.1,,0
2025/5/1 15:00,22.1,1016.9,57,6.1,10-,0
2025/5/1 16:00,21.2,1016.6,54,6.8,,0
2025/5/1 17:00,20.1,1016.6,60,8,,0
2025/5/1 18:00,19.4,1016.5,68,7,9,0
2025/5/1 19:00,19,1017,72,3.9,,0
2025/5/1 20:00,18.5,1017.7,74,4.1,,0
2025/5/1 21:00,18,1017.8,79,6.1,10-,0
2025/5/1 22:00,17.7,1017.6,78,4.1,,0
2025/5/1 23:00,17.3,1016.8,76,4.6,,0
2025/5/2 0:00,16.5,1016.5,76,3.2,,0
2025/5/2 1:00,17.1,1015.8,78,3,,0
2025/5/2 2:00,16.9,1015.1,77,4.4,,0
2025/5/2 3:00,17,1014.4,76,3,10-,0
2025/5/2 4:00,17.2,1014,75,3,,0
2025/5/2 5:00,15,1013.9,96,2,,0
2025/5/2 6:00,15.1,1013.3,96,1.4,10,0.5
2025/5/2 7:00,15.9,1012.5,95,1.8,,0
2025/5/2 8:00,17.4,1011.2,88,1.7,,0
2025/5/2 9:00,17.2,1010.3,85,3.2,10,0
2025/5/2 10:00,17.6,1008.8,92,2.6,,1.5
2025/5/2 11:00,17.6,1007.6,92,3.5,,0
2025/5/2 12:00,18.1,1006,89,2.5,10,0
2025/5/2 13:00,17.8,1004.1,94,4.4,,1
2025/5/2 14:00,17.3,1002.7,96,5.1,,2.5
2025/5/2 15:00,17.1,1001.5,97,3.2,10,5
2025/5/2 16:00,16.4,1000.2,97,2.9,,8
2025/5/2 17:00,15.5,998.6,98,4.3,,12.5
2025/5/2 18:00,15.1,996.8,99,4.4,10,11
2025/5/2 19:00,15.2,997.5,99,3.7,,8
2025/5/2 20:00,14.3,998.4,96,5.1,,0.5
2025/5/2 21:00,14.1,997.7,94,4.9,9,0
2025/5/2 22:00,14.2,998.4,93,6.5,,0
2025/5/2 23:00,15.4,999.6,83,4.6,,0
2025/5/3 0:00,14.9,999.7,83,4.4,,0
2025/5/3 1:00,14.9,999.5,80,2.7,,0
2025/5/3 2:00,13.9,1000.6,82,2.8,,0
2025/5/3 3:00,14.4,1001.3,77,1.5,6,0
2025/5/3 4:00,14.8,1001.6,74,2.9,,0
2025/5/3 5:00,14.8,1002.1,70,2.2,,0
2025/5/3 6:00,14.4,1003,71,3.6,0+,0
2025/5/3 7:00,16,1003.3,54,4,,0
2025/5/3 8:00,17.9,1004,44,3.7,,0
2025/5/3 9:00,19.8,1004.2,45,3.4,0+,0
2025/5/3 10:00,20.4,1004.1,38,4.3,,0
2025/5/3 11:00,21.8,1004.3,38,1.1,,0
2025/5/3 12:00,22,1003.2,38,1.8,10-,0
2025/5/3 13:00,22.9,1003.2,39,4.4,,0
2025/5/3 14:00,23.2,1003.3,36,4,,0
2025/5/3 15:00,23,1002.3,36,3.6,10-,0
2025/5/3 16:00,22,1002.5,53,5,,0
2025/5/3 17:00,20.6,1002.9,54,5.1,,0
2025/5/3 18:00,18.9,1002.9,65,2.6,2,0
2025/5/3 19:00,18.2,1003.5,68,4,,0
2025/5/3 20:00,17.6,1003.7,71,1.6,,0
2025/5/3 21:00,17.2,1003.6,75,1.9,10-,0
2025/5/3 22:00,16.5,1003.3,80,2,,0
2025/5/3 23:00,15.8,1002.8,85,1.6,,0
2025/5/4 0:00,15.1,1002.6,89,0.8,,0
2025/5/4 1:00,15.1,1002.1,89,1.8,,0
2025/5/4 2:00,15.2,1002.1,86,2.2,,0
2025/5/4 3:00,14.3,1001.8,93,1.2,9,0
2025/5/4 4:00,14.2,1001.7,94,0.8,,0
2025/5/4 5:00,13.9,1001.6,96,0.8,,0
2025/5/4 6:00,15.6,1001.7,91,1,8,0
2025/5/4 7:00,16.2,1001.7,83,2.3,,0
2025/5/4 8:00,16.9,1001.5,78,1.5,,0
2025/5/4 9:00,19.6,1001.1,71,1.9,10-,0
2025/5/4 10:00,21.6,1001,66,1.8,,0
2025/5/4 11:00,22.4,1000.1,63,2.2,,0
2025/5/4 12:00,23.5,999.4,63,1.6,10-,0
2025/5/4 13:00,25,998.8,60,1.2,,0
2025/5/4 14:00,24.7,998.1,59,2.2,,0
2025/5/4 15:00,24.9,998,54,2.4,3,0
2025/5/4 16:00,22.8,999.2,62,6.2,,0
